DATE,Open,High,Low,Close,Volume
1955-12-29,484.22,487.18,482.77,484.56,2190
1955-12-28,485.81,487.13,483.41,484.22,1990
1955-12-27,486.59,488.91,484,485.81,2010
1955-12-26,            na,            na,            na,            na,            na
1955-12-23,486.08,489.31,484.83,486.59,2090
1955-12-22,485.49,489.45,484.56,486.08,2650
1955-12-21,481.87,487.37,481.87,485.49,2540
1955-12-20,481.8,483.87,478.59,481.84,2280
1955-12-19,482.08,485.22,480.69,481.8,2380
1955-12-16,480.72,484.17,479.87,482.08,2310
1955-12-15,480.84,483.38,478.32,480.72,2260
1955-12-14,484.29,485.48,479.7,480.84,2670
1955-12-13,483.72,487.04,482.41,484.29,2430
1955-12-12,487.42,487.42,482.41,483.72,2510
1955-12-09,487.8,490.37,486.14,487.64,2660
1955-12-08,486.35,489.68,484.83,487.8,2970
1955-12-07,486.73,489.11,484.81,486.35,2480
1955-12-06,487.16,490.56,485.55,486.73,2540
1955-12-05,483.15,488.71,483.15,487.16,2440
1955-12-02,481.39,483.88,478.87,482.72,2400
1955-12-01,483.26,485.48,480.01,481.39,2370
1955-11-30,482.6,485.95,481.53,483.26,2900
1955-11-29,480.96,484.03,479.13,482.6,2370
1955-11-28,482.88,485.81,479.87,480.96,2460
1955-11-25,482.62,485.4,480.98,482.88,2190
1955-11-24,            na,            na,            na,            na,            na
1955-11-23,481.91,485.97,480.72,482.62,2550
1955-11-22,477.3,483.38,477.25,481.91,2270
1955-11-21,482.91,483.48,476.42,477.3,1960
1955-11-18,485.26,485.74,478.89,482.91,2320
1955-11-17,487.38,488.99,484.17,485.26,2310
1955-11-16,487.07,490.75,483.6,487.38,2460
1955-11-15,484.88,490.35,480.84,487.07,2560
1955-11-14,479.2,486.69,479.2,484.88,2760
1955-11-11,472.52,478.01,472.21,476.54,2000
1955-11-10,473.9,478.7,471.48,472.52,2550
1955-11-09,470.58,476.68,469.29,473.9,2580
1955-11-08,            na,            na,            na,            na,            na
1955-11-07,467.35,472.45,466.73,470.58,2230
1955-11-04,461.97,468.7,461.03,467.35,2430
1955-11-03,455.99,463.09,455.99,461.97,2260
1955-11-02,454.89,456.18,452.12,454.92,1610
1955-11-01,454.87,456.84,452.86,454.89,1590
1955-10-31,454.85,458.31,453.84,454.87,1800
1955-10-28,453.77,456.59,451.21,454.85,1720
1955-10-27,455.72,458.97,452.31,453.77,1830
1955-10-26,458.4,459.34,454.51,455.72,1660
1955-10-25,460.82,463.02,457.48,458.4,1950
1955-10-24,458.47,462.38,458.35,460.82,1820
1955-10-21,457.66,460.39,455.49,458.47,1710
1955-10-20,454.39,460.66,454.39,457.66,2160
1955-10-19,448.76,454.44,448.76,453.09,1760
1955-10-18,446.13,450.43,444.82,448.58,1550
1955-10-17,444.68,450.75,443.68,446.13,1480
1955-10-14,444.91,446.9,440.59,444.68,1640
1955-10-13,445.58,451.3,443.68,444.91,1980
1955-10-12,442.46,448.16,442.46,445.58,1900
1955-10-11,441.14,444.04,433.19,438.59,3590
1955-10-10,452.97,452.97,440.17,441.14,3100
1955-10-07,458.19,458.74,451.05,454.41,2150
1955-10-06,461.14,461.79,456.61,458.19,1690
1955-10-05,458.85,464.6,458.79,461.14,1920
1955-10-04,455.7,461.79,455.35,458.85,2020
1955-10-03,465.4,465.4,454.85,455.7,2720
1955-09-30,468.68,469.68,464.14,466.62,2140
1955-09-29,472.61,474.08,467.37,468.68,2560
1955-09-28,467.49,475.13,467.49,472.61,3780
1955-09-27,456.22,467.42,456.22,465.93,5500
1955-09-26,463.59,463.59,446.74,455.56,7720
1955-09-23,485.96,489.94,483.44,487.45,2540
1955-09-22,485.98,489.51,484.12,485.96,2550
1955-09-21,483.67,488.02,482.97,485.98,2460
1955-09-20,483.8,485.05,480.84,483.67,2090
1955-09-19,483.67,487.79,482.42,483.8,2390
1955-09-16,481.56,485.32,480.02,483.67,2540
1955-09-15,482.9,485.73,480.04,481.56,2890
1955-09-14,480.93,485.71,479.61,482.9,2570
1955-09-13,476.51,482.76,475.54,480.93,2580
1955-09-12,474.59,478.44,473.02,476.51,2520
1955-09-09,475.06,476.87,472.48,474.59,2480
1955-09-08,475.2,476.97,472.96,475.06,2470
1955-09-07,476.24,478.5,473,475.2,2380
1955-09-06,472.84,478.8,472.84,476.24,2360
1955-09-05,            na,            na,            na,            na,            na
1955-09-02,469.63,473.52,469.47,472.53,1700
1955-09-01,468.18,471.51,467.36,469.63,1860
1955-08-31,464.8,469.51,464.8,468.18,1850
1955-08-30,464.37,466.41,462.7,464.67,1740
1955-08-29,463.7,466.62,463.08,464.37,1910
1955-08-26,461.27,465.3,460.68,463.7,2200
1955-08-25,459.39,462.93,458.4,461.27,2120
1955-08-24,457.38,462.68,457.38,459.39,2140
1955-08-23,452.55,457.88,451.17,457.35,1890
1955-08-22,453.57,454.41,450.76,452.55,1430
1955-08-19,452.53,454.66,450.67,453.57,1400
1955-08-18,452.85,454.86,451.13,452.53,1560
1955-08-17,453.26,454.66,449.88,452.85,1570
1955-08-16,456.09,457.17,451.92,453.26,1520
1955-08-15,457.01,458.87,453.84,456.09,1230
1955-08-12,455.18,458.99,454.93,457.01,1530
1955-08-11,450.29,456.22,449.75,455.18,1620
1955-08-10,448.84,452.44,447.39,450.29,1580
1955-08-09,453.3,453.3,445.67,448.84,2240
1955-08-08,456.4,459.28,453.05,454.05,1730
1955-08-05,454.18,458.44,453.62,456.4,1690
1955-08-04,458.92,458.92,452.37,454.18,2210
1955-08-03,460.82,463.6,459.17,460.98,2190
1955-08-02,460.25,463.02,457.11,460.82,2260
1955-08-01,465.85,467.48,458.71,460.25,2190
1955-07-29,466.46,468.75,463.45,465.85,2070
1955-07-28,468.45,470.74,463.26,466.46,2090
1955-07-27,468.41,471.35,465.71,468.45,2170
1955-07-26,468.02,471.73,465.14,468.41,2340
1955-07-25,464.69,470.53,464.35,468.02,2500
1955-07-22,461.07,466.28,460.73,464.69,2500
1955-07-21,458.1,462.86,457.65,461.07,2530
1955-07-20,456.72,459.89,454.34,458.1,2080
1955-07-19,460.07,460.86,453.39,456.72,2300
1955-07-18,460.23,463.45,458.08,460.07,2160
1955-07-15,458.49,463.15,457.94,460.23,2230
1955-07-14,457.4,460.71,454.82,458.49,1980
1955-07-13,462.97,464.96,456.06,457.4,2360
1955-07-12,464.24,468.99,460.62,462.97,2630
1955-07-11,461.18,466.1,460.32,464.24,2420
1955-07-08,460.23,465.08,456.68,461.18,2450
1955-07-07,467.41,469.06,458.28,460.23,3300
1955-07-06,460.89,471.15,460.89,467.41,3140
1955-07-05,454.8,462.22,454.8,459.42,2680
1955-07-04,            na,            na,            na,            na,            na
1955-07-01,451.38,456.11,449.5,453.82,2540
1955-06-30,449.7,453.48,448.7,451.38,2370
1955-06-29,449.02,451.13,444.74,449.7,2180
1955-06-28,449.86,452.28,446.12,449.02,2180
1955-06-27,448.93,451.53,446.64,449.86,2250
1955-06-24,448.82,450.99,445.15,448.93,2410
1955-06-23,447.37,451.49,445.67,448.82,2900
1955-06-22,446.8,450.45,445.24,447.37,3010
1955-06-21,444.38,448.52,443.27,446.8,2720
1955-06-20,444.08,446.53,443.13,444.38,2490
1955-06-17,442.48,445.04,440.96,444.08,2340
1955-06-16,441.93,445.42,440.51,442.48,2760
1955-06-15,438.45,443.47,438.45,441.93,2650
1955-06-14,440.17,443.45,437.45,438.2,2860
1955-06-13,437.72,442.23,437.65,440.17,2770
1955-06-10,435.07,438.94,433.6,437.72,2470
1955-06-09,436.95,439.8,434.32,435.07,2960
1955-06-08,434.55,439.26,433.26,436.95,3300
1955-06-07,431.49,437.99,430.93,434.55,3230
1955-06-06,428.53,433.19,427.37,431.49,2560
1955-06-03,425.88,430.25,425.88,428.53,2590
1955-06-02,424.88,428.13,422.86,425.8,2610
1955-06-01,424.86,426.75,422.48,424.88,2510
1955-05-31,425.66,427.06,422.84,424.86,1990
1955-05-30,            na,            na,            na,            na,            na
1955-05-27,424.95,427.71,423.68,425.66,2220
1955-05-26,421.77,426.08,421.48,424.95,2260
1955-05-25,420.39,423.44,419.63,421.77,2100
1955-05-24,420.32,422.39,417.16,420.39,1650
1955-05-23,422.89,425.22,419.75,420.32,1900
1955-05-20,419.72,423.84,418.64,422.89,2240
1955-05-19,417.83,421.57,417.16,419.72,2380
1955-05-18,414.12,418.83,413.95,417.83,2010
1955-05-17,415.01,417.05,412.6,414.12,1900
1955-05-16,419.57,421.02,412.73,415.01,2160
1955-05-13,418.2,421.98,417.03,419.57,1860
1955-05-12,420.29,421.24,414.43,418.2,2830
1955-05-11,423.8,425.02,419.03,420.29,2120
1955-05-10,424.32,425.69,419.85,423.8,2150
1955-05-09,423.84,426.32,422.43,424.32,2090
1955-05-06,423.39,425.71,421.57,423.84,2250
1955-05-05,422.54,425.56,421.22,423.39,2270
1955-05-04,422.78,424.65,419.18,422.54,2220
1955-05-03,426.3,426.84,420.81,422.78,2630
1955-05-02,425.65,428.27,424,426.3,2220
1955-04-29,423.19,426.99,422.82,425.65,2230
1955-04-28,428.1,428.92,421.96,423.19,2550
1955-04-27,430.64,432.07,425.41,428.1,2660
1955-04-26,427.62,432.76,427.62,430.64,2720
1955-04-25,425.52,428.34,420.52,426.86,2720
1955-04-22,428.45,430.27,423.24,425.52,2800
1955-04-21,428.62,431.18,425.54,428.45,2810
1955-04-20,427.88,430.85,426.04,428.62,3090
1955-04-19,428.42,429.25,425.3,427.88,2700
1955-04-18,425.45,430.03,425.02,428.42,3080
1955-04-15,422.46,427.23,421.71,425.45,3180
1955-04-14,421.57,424.52,419.05,422.46,2890
1955-04-13,420.94,424.19,419.87,421.57,2820
1955-04-12,418.77,422.85,418.12,420.94,2770
1955-04-11,418.2,420.89,416.27,418.77,2680
1955-04-08,            na,            na,            na,            na,            na
1955-04-07,416.42,419.79,415.84,418.2,2330
1955-04-06,415.9,419.33,414.75,416.42,2500
1955-04-05,412.97,416.84,411.84,415.9,2100
1955-04-04,413.84,416.71,412.1,412.97,2500
1955-04-01,409.78,414.8,409.78,413.84,2660
1955-03-31,410.13,413.21,407.96,409.7,2680
1955-03-30,413.73,414.82,409.07,410.13,3410
1955-03-29,412.91,415.1,411.39,413.73,2770
1955-03-28,414.77,416.16,411.87,412.91,2540
1955-03-25,414.49,416.64,412.06,414.77,2540
1955-03-24,411.39,416.42,411.39,414.49,3170
1955-03-23,405.68,411.32,405.68,410.87,2730
1955-03-22,402.4,405.68,401.28,404.47,1910
1955-03-21,404.75,406.16,401.64,402.4,2020
1955-03-18,405.23,408.09,402.88,404.75,2050
1955-03-17,403.14,406.14,401.41,405.23,2200
1955-03-16,399.6,405.94,399.6,403.14,2900
1955-03-15,391.36,399.67,391.18,399.28,3160
1955-03-14,400.06,400.06,387.5,391.36,4220
1955-03-11,406.66,406.66,398.56,401.08,3040
1955-03-10,404.9,410.06,404.9,406.83,2760
1955-03-09,409.13,409.22,400.84,404.9,3590
1955-03-08,416.27,416.27,408.52,409.13,3160
1955-03-07,419.68,420.85,415.69,416.84,2630
1955-03-04,418.33,421.83,416.53,419.68,2770
1955-03-03,417.18,420.61,416.25,418.33,3330
1955-03-02,413.95,418.33,413.95,417.18,3370
1955-03-01,411.87,416.1,411.24,413.71,2830
1955-02-28,409.5,413.62,408.18,411.87,2620
1955-02-25,410.3,411.17,406.35,409.5,2540
1955-02-24,411.48,412.65,407.63,410.3,2920
1955-02-23,411.28,413.04,409.72,411.48,3030
1955-02-22,            na,            na,            na,            na,            na
1955-02-21,411.63,414.21,409.57,411.28,3010
1955-02-18,410.41,414.62,409.07,411.63,3660
1955-02-17,409.98,412.78,408.55,410.41,3030
1955-02-16,411.95,414.27,408.91,409.98,3660
1955-02-15,411.39,414.69,409.54,411.95,3510
1955-02-14,413.99,415.42,410.26,411.39,2950
1955-02-11,412.89,416.55,410.74,413.99,3260
1955-02-10,410.41,414.9,410.41,412.89,3460
1955-02-09,405.7,411.34,405.2,410.32,3360
1955-02-08,409.59,410.78,403.73,405.7,3400
1955-02-07,409.76,412.93,407.2,409.59,3610
1955-02-04,405.85,411.17,405.09,409.76,3370
1955-02-03,407.11,408.2,403.51,405.85,2890
1955-02-02,409.7,410.17,405.42,407.11,3210
1955-02-01,408.83,411.63,406.72,409.7,3320
1955-01-31,404.68,410.61,404.27,408.83,3500
1955-01-28,402.6,406.38,400.67,404.68,3290
1955-01-27,401.97,406.98,400.21,402.6,3500
1955-01-26,398.19,405.31,398.19,401.97,3860
1955-01-25,396,397.85,392.14,397,3230
1955-01-24,395.9,397.89,394.09,396,2910
1955-01-21,393.03,397.64,392.5,395.9,2690
1955-01-20,392.31,394.35,390.66,393.03,2210
1955-01-19,391.19,395.81,391.19,392.31,2760
1955-01-18,388.2,391.76,385.65,390.98,3020
1955-01-17,396.54,396.75,387.54,388.2,3360
1955-01-14,398.34,399.7,394.88,396.54,2630
1955-01-13,399.78,402.12,396.28,398.34,3350
1955-01-12,400.25,401.86,396.6,399.78,3400
1955-01-11,400.89,402.88,398.02,400.25,3680
1955-01-10,397.72,402.24,397.72,400.89,4300
1955-01-07,391.91,396.88,391.91,395.6,4030
1955-01-06,397.19,397.19,387.09,391.89,5300
1955-01-05,405.39,405.39,396.41,397.24,4640
1955-01-04,408.89,409.21,401.84,406.17,4420
1955-01-03,404.39,412.47,403.58,408.89,4570
1954-12-31,401.97,407.17,401.48,404.39,3840
1954-12-30,401.97,404.41,399.42,401.97,3590
1954-12-29,398.51,404.21,398.17,401.97,4430
1954-12-28,393.88,399.61,392.06,398.51,3660
1954-12-27,397.15,397.77,392.33,393.88,2970
1954-12-24,            na,            na,            na,            na,            na
1954-12-23,397.07,398.85,395.28,397.15,3310
1954-12-22,398.11,399.97,395.73,397.07,3460
1954-12-21,397.32,400.04,395.35,398.11,3630
1954-12-20,394.94,399.59,393.31,397.32,3770
1954-12-17,393.14,396.34,391.85,394.94,3730
1954-12-16,389.28,394.54,389.28,393.14,3390
1954-12-15,387.03,389.96,385.03,388.92,2740
1954-12-14,389.79,390.98,386.56,387.03,2650
1954-12-13,390.08,391.87,387.73,389.79,2750
1954-12-10,391.53,393.54,388.41,390.08,3250
1954-12-09,393.08,393.56,388.75,391.53,3300
1954-12-08,393.88,395.43,390.85,393.08,4150
1954-12-07,392.48,395.67,390.32,393.88,3820
1954-12-06,389.77,394.01,389.77,392.48,3960
1954-12-03,385.63,391.74,385.58,389.6,3790
1954-12-02,384.04,388.05,382.8,385.63,3190
1954-12-01,386.77,388.68,381.81,384.04,3100
1954-11-30,388.51,391.21,385.67,386.77,3440
1954-11-29,387.79,390.72,385.9,388.51,3300
1954-11-26,384.63,388.96,384.06,387.79,3010
1954-11-25,            na,            na,            na,            na,            na
1954-11-24,382.74,387.05,382.47,384.63,3990
1954-11-23,379.47,384.29,378.65,382.74,3690
1954-11-22,378.01,381.21,376.82,379.47,3000
